roll,die1,die2,croupier
7717,1,4,Kris
7718,3,3,Kris
7719,4,6,Kris
7720,2,1,Kris
7721,1,5,Kris
7722,5,6,Kris
7723,3,4,Kris
7724,3,5,Kris
7725,5,2,Kris
7726,3,6,Kris
7727,4,1,Kris
7728,3,1,Kris
7729,1,5,Kris
7730,3,2,Kris
7731,2,3,Kris
7732,6,2,Kris
7733,5,3,Kris
7734,3,5,Kris
7735,6,1,Kris
7736,3,5,Kris
7737,3,1,Kris
7738,2,1,Kris
7739,1,6,Kris
7740,3,5,Kris
7741,4,6,Kris
7742,1,6,Kris
7743,4,1,Kris
7744,6,3,Kris
7745,2,6,Kris
7746,6,3,Kris
7747,3,4,Kris
7748,1,4,Kris
7749,6,6,Kris
7750,6,4,Kris
7751,1,3,Kris
7752,5,4,Kris
7753,4,4,Kris
7754,3,4,Kris
7755,4,1,Kris
7756,1,3,Kris
7757,5,6,Kris
7758,5,5,Kris
7759,6,4,Kris
7760,3,4,Kris
7761,3,5,Kris
7762,6,4,Kris
7763,2,6,Kris
7764,6,3,Kris
7765,4,3,Kris
7766,2,4,Kris
7767,1,5,Kris
7768,1,1,Kris
7769,6,4,Kris
7770,5,1,Kris
7771,5,4,Kris
7772,4,5,Kris
7773,2,1,Kris
7774,6,4,Kris
7775,5,2,Kris
7776,6,5,Kris
7777,5,3,Kris
7778,1,6,Kris
7779,2,1,Kris
7780,1,3,Kris
7781,2,3,Kris
7782,3,2,Kris
7783,6,1,Kris
7784,6,1,Kris
7785,2,4,Kris
7786,2,5,Kris
7787,4,4,Kris
7788,3,2,Kris
7789,5,1,Kris
7790,4,6,Kris
7791,2,4,Kris
7792,3,3,Kris
7793,4,1,Kris
7794,3,4,Kris
7795,3,2,Kris
7796,4,1,Kris
7797,4,5,Kris
7798,1,6,Kris
7799,2,2,Kris
7800,3,3,Kris
7801,5,4,Carey
7802,1,4,Carey
7803,6,6,Carey
7804,2,6,Carey
7805,6,6,Carey
7806,4,5,Carey
7807,2,3,Carey
7808,1,4,Carey
7809,1,6,Carey
7810,1,6,Carey
7811,5,4,Carey
7812,4,5,Carey
7813,6,4,Carey
7814,6,5,Carey
7815,4,6,Carey
7816,1,5,Carey
7817,6,6,Carey
7818,1,2,Carey
7819,2,2,Carey
7820,5,3,Carey
7821,3,2,Carey
7822,4,4,Carey
7823,1,6,Carey
7824,4,3,Carey
7825,4,3,Carey
7826,4,5,Carey
7827,2,4,Carey
7828,1,3,Carey
7829,1,4,Carey
7830,3,6,Carey
7831,5,6,Carey
7832,5,1,Carey
7833,2,3,Carey
7834,5,4,Carey
7835,2,2,Carey
7836,3,5,Carey
7837,5,1,Carey
7838,3,2,Carey
7839,2,2,Carey
7840,4,2,Carey
7841,4,6,Carey
7842,5,2,Carey
7843,2,2,Carey
7844,3,4,Carey
7845,1,5,Carey
7846,1,4,Carey
7847,6,5,Carey
7848,1,4,Carey
7849,3,2,Carey
7850,5,5,Carey
7851,2,4,Carey
7852,1,5,Carey
7853,1,3,Carey
7854,2,6,Carey
7855,4,6,Carey
7856,4,3,Carey
7857,4,4,Carey
7858,1,5,Carey
7859,5,2,Carey
7860,1,4,Carey
7861,2,6,Carey
7862,5,4,Carey
7863,3,5,Carey
7864,2,2,Carey
7865,5,2,Carey
7866,2,3,Carey
7867,2,2,Carey
7868,5,5,Carey
7869,1,1,Carey
7870,3,5,Carey
7871,3,6,Carey
7872,4,2,Carey
7873,4,6,Carey
7874,3,4,Carey
7875,5,4,Carey
7876,6,1,Carey
7877,6,2,Carey
7878,2,2,Carey
7879,5,4,Carey
7880,4,1,Carey
7881,2,6,Carey
7882,5,6,Carey
7883,1,3,Carey
7884,5,5,Carey
7885,2,4,Carey
7886,4,5,Carey
7887,3,5,Carey
7888,4,2,Carey
7889,4,6,Carey
7890,1,5,Carey
7891,1,2,Carey
7892,6,3,Carey
7893,2,5,Carey
7894,3,2,Carey
7895,2,5,Carey
7896,1,2,Carey
7897,6,5,Carey
7898,4,4,Carey
7899,1,2,Carey
7900,1,3,Carey
7901,2,6,Kris
7902,6,6,Kris
7903,2,3,Kris
7904,3,4,Kris
7905,5,1,Kris
7906,6,2,Kris
7907,4,4,Kris
7908,1,2,Kris
7909,3,2,Kris
7910,3,5,Kris
7911,3,6,Kris
7912,3,1,Kris
7913,5,4,Kris
7914,1,2,Kris
7915,3,3,Kris
7916,3,4,Kris
7917,6,2,Kris
7918,2,2,Kris
7919,6,4,Kris
7920,6,6,Kris
7921,6,6,Kris
7922,6,4,Kris
7923,1,3,Kris
7924,3,3,Kris
7925,4,1,Kris
7926,5,6,Kris
7927,2,5,Kris
7928,2,4,Kris
7929,2,4,Kris
7930,4,5,Kris
7931,5,3,Kris
7932,6,5,Kris
7933,3,6,Kris
7934,1,1,Kris
7935,2,1,Kris
7936,5,1,Kris
7937,2,6,Kris
7938,3,5,Kris
7939,5,3,Kris
7940,2,1,Kris
7941,5,2,Kris
7942,2,5,Kris
7943,5,3,Kris
7944,3,5,Kris
7945,2,3,Kris
7946,4,5,Kris
7947,1,4,Kris
7948,2,1,Kris
7949,2,1,Kris
7950,6,4,Kris
7951,4,3,Kris
7952,5,5,Kris
7953,2,3,Kris
7954,3,4,Kris
7955,6,6,Kris
7956,1,2,Kris
7957,5,2,Kris
7958,3,1,Kris
7959,2,6,Kris
7960,3,3,Kris
7961,5,4,Kris
7962,4,3,Kris
7963,6,2,Kris
7964,1,5,Kris
7965,6,3,Kris
7966,2,4,Kris
7967,2,2,Kris
7968,1,3,Kris
7969,3,3,Kris
7970,1,1,Kris
7971,2,6,Kris
7972,2,4,Kris
7973,2,3,Kris
7974,1,3,Kris
7975,6,5,Kris
7976,2,1,Kris
7977,6,3,Kris
7978,3,1,Kris
7979,4,6,Kris
7980,4,3,Kris
7981,5,4,Kris
7982,5,1,Kris
7983,2,2,Kris
7984,2,6,Kris
7985,2,6,Kris
7986,3,6,Kris
7987,6,6,Kris
7988,3,4,Kris
7989,2,4,Kris
7990,6,3,Kris
7991,4,5,Kris
7992,4,1,Kris
7993,6,3,Kris
7994,1,4,Kris
7995,6,5,Kris
7996,3,4,Kris
7997,5,4,Kris
7998,1,2,Kris
7999,4,3,Kris
8000,4,2,Kris
8001,6,2,Carey
8002,1,6,Carey
8003,6,1,Carey
8004,3,6,Carey
8005,6,3,Carey
8006,2,3,Carey
8007,6,3,Carey
8008,1,2,Carey
8009,2,2,Carey
8010,2,4,Carey
8011,6,2,Carey
8012,1,6,Carey
8013,1,3,Carey
8014,1,6,Carey
8015,2,2,Carey
8016,5,5,Carey
8017,5,4,Carey
8018,6,1,Carey
8019,5,5,Carey
8020,1,2,Carey
8021,4,4,Carey
8022,2,5,Carey
8023,5,4,Carey
8024,4,4,Carey
8025,5,6,Carey
8026,5,4,Carey
8027,4,1,Carey
8028,2,3,Carey
8029,2,1,Carey
8030,1,2,Carey
8031,4,3,Carey
8032,2,2,Carey
8033,2,6,Carey
8034,4,6,Carey
8035,4,2,Carey
8036,5,5,Carey
8037,2,2,Carey
8038,2,1,Carey
8039,6,1,Carey
8040,1,6,Carey
8041,6,1,Carey
8042,2,3,Carey
8043,2,2,Carey
8044,1,2,Carey
8045,3,6,Carey
8046,1,4,Carey
8047,6,3,Carey
8048,5,3,Carey
8049,3,6,Carey
8050,4,4,Carey
8051,3,1,Carey
8052,1,3,Carey
8053,1,5,Carey
8054,1,2,Carey
8055,4,2,Carey
8056,3,2,Carey
8057,2,6,Carey
8058,1,5,Carey
8059,6,1,Carey
8060,1,2,Carey
8061,1,2,Carey
8062,5,1,Carey
8063,3,1,Carey
8064,1,5,Carey
8065,3,1,Carey
8066,1,4,Carey
8067,1,6,Carey
8068,3,6,Carey
8069,4,3,Carey
8070,3,6,Carey
8071,2,4,Carey
8072,4,2,Carey
8073,6,3,Carey
8074,2,6,Carey
8075,2,6,Carey
8076,1,6,Carey
8077,4,1,Carey
8078,3,5,Carey
8079,6,2,Carey
8080,3,6,Carey
8081,5,3,Carey
8082,3,4,Carey
8083,3,4,Carey
8084,2,2,Carey
8085,5,2,Carey
8086,1,3,Carey
8087,3,5,Carey
8088,3,2,Carey
8089,1,4,Carey
8090,6,6,Carey
8091,3,3,Carey
8092,4,5,Carey
8093,6,6,Carey
8094,2,4,Carey
8095,3,3,Carey
8096,6,5,Carey
8097,3,4,Carey
8098,3,5,Carey
8099,6,4,Carey
8100,4,5,Carey
8101,6,3,Kris
8102,1,4,Kris
8103,1,2,Kris
8104,5,4,Kris
8105,3,4,Kris
8106,4,2,Kris
8107,1,6,Kris
8108,6,2,Kris
8109,4,3,Kris
8110,4,4,Kris
8111,4,6,Kris
8112,4,1,Kris
8113,3,5,Kris
8114,5,6,Kris
8115,1,4,Kris
8116,4,6,Kris
8117,1,6,Kris
8118,2,4,Kris
8119,2,3,Kris
8120,4,4,Kris
8121,6,4,Kris
8122,1,1,Kris
8123,3,3,Kris
8124,3,6,Kris
8125,3,3,Kris
8126,1,2,Kris
8127,6,5,Kris
8128,4,3,Kris
8129,5,2,Kris
8130,3,5,Kris
8131,5,3,Kris
8132,1,1,Kris
8133,2,1,Kris
8134,1,3,Kris
8135,2,5,Kris
8136,3,6,Kris
8137,2,1,Kris
8138,6,6,Kris
8139,1,1,Kris
8140,3,4,Kris
8141,5,4,Kris
8142,3,1,Kris
8143,5,3,Kris
8144,3,5,Kris
8145,2,1,Kris
8146,5,2,Kris
8147,6,3,Kris
8148,4,3,Kris
8149,5,2,Kris
8150,5,2,Kris
8151,2,6,Kris
8152,6,1,Kris
8153,4,1,Kris
8154,2,5,Kris
8155,2,2,Kris
8156,4,4,Kris
8157,1,5,Kris
8158,1,4,Kris
8159,2,5,Kris
8160,1,3,Kris
8161,2,5,Kris
8162,3,2,Kris
8163,1,2,Kris
8164,4,2,Kris
8165,6,4,Kris
8166,2,2,Kris
8167,1,2,Kris
8168,6,4,Kris
8169,3,2,Kris
8170,5,3,Kris
8171,4,2,Kris
8172,5,1,Kris
8173,1,4,Kris
8174,3,5,Kris
8175,5,4,Kris
8176,5,5,Kris
8177,5,1,Kris
8178,5,5,Kris
8179,5,4,Kris
8180,2,5,Kris
8181,3,6,Kris
8182,3,4,Kris
8183,4,4,Kris
8184,2,2,Kris
8185,4,5,Kris
8186,4,3,Kris
8187,6,4,Kris
8188,3,3,Kris
8189,2,2,Kris
8190,4,4,Kris
8191,1,2,Kris
8192,1,3,Kris
8193,2,3,Kris
8194,1,4,Kris
8195,2,5,Kris
8196,1,5,Kris
8197,3,4,Kris
8198,5,2,Kris
8199,5,4,Kris
8200,2,4,Kris
8201,6,1,Carey
8202,3,6,Carey
8203,6,3,Carey
8204,4,1,Carey
8205,4,5,Carey
8206,2,2,Carey
8207,6,1,Carey
8208,4,6,Carey
8209,6,6,Carey
8210,3,2,Carey
8211,4,6,Carey
8212,6,1,Carey
8213,3,4,Carey
8214,5,6,Carey
8215,5,3,Carey
8216,4,3,Carey
8217,6,5,Carey
8218,4,6,Carey
8219,4,6,Carey
8220,3,4,Carey
8221,6,6,Carey
8222,2,5,Carey
8223,2,5,Carey
8224,4,3,Carey
8225,3,3,Carey
8226,5,2,Carey
8227,6,6,Carey
8228,6,2,Carey
8229,3,2,Carey
8230,6,2,Carey
8231,6,6,Carey
8232,4,2,Carey
8233,5,3,Carey
8234,2,3,Carey
8235,3,2,Carey
8236,6,6,Carey
8237,1,3,Carey
8238,6,5,Carey
8239,5,6,Carey
8240,2,3,Carey
8241,4,6,Carey
8242,4,3,Carey
8243,6,4,Carey
8244,1,3,Carey
8245,1,5,Carey
8246,1,5,Carey
8247,3,1,Carey
8248,2,2,Carey
8249,3,5,Carey
8250,2,2,Carey
8251,4,1,Carey
8252,4,5,Carey
8253,2,4,Carey
8254,6,2,Carey
8255,3,6,Carey
8256,2,5,Carey
8257,5,1,Carey
8258,5,3,Carey
8259,4,3,Carey
8260,2,4,Carey
8261,3,2,Carey
8262,5,6,Carey
8263,6,3,Carey
8264,5,1,Carey
8265,3,5,Carey
8266,2,4,Carey
8267,3,3,Carey
8268,3,2,Carey
8269,6,6,Carey
8270,5,1,Carey
8271,3,2,Carey
8272,3,4,Carey
8273,4,1,Carey
8274,4,2,Carey
8275,3,3,Carey
8276,2,6,Carey
8277,1,3,Carey
8278,1,2,Carey
8279,5,6,Carey
8280,2,6,Carey
8281,2,2,Carey
8282,3,4,Carey
8283,3,3,Carey
8284,5,4,Carey
8285,5,5,Carey
8286,2,1,Carey
8287,2,5,Carey
8288,6,4,Carey
8289,2,1,Carey
8290,3,6,Carey
8291,4,5,Carey
8292,6,6,Carey
8293,6,2,Carey
8294,2,4,Carey
8295,2,3,Carey
8296,4,6,Carey
8297,4,1,Carey
8298,4,1,Carey
8299,4,4,Carey
8300,1,5,Carey
8301,1,2,Kris
8302,1,3,Kris
8303,5,6,Kris
8304,1,3,Kris
8305,3,4,Kris
8306,6,1,Kris
8307,3,2,Kris
8308,4,4,Kris
8309,1,2,Kris
8310,1,6,Kris
8311,5,2,Kris
8312,1,3,Kris
8313,1,1,Kris
8314,3,3,Kris
8315,2,1,Kris
8316,4,6,Kris
8317,6,6,Kris
8318,1,4,Kris
8319,6,6,Kris
8320,4,5,Kris
8321,1,2,Kris
8322,4,2,Kris
8323,6,6,Kris
8324,1,5,Kris
8325,5,1,Kris
8326,6,3,Kris
8327,5,6,Kris
8328,3,3,Kris
8329,4,2,Kris
8330,6,3,Kris
8331,2,1,Kris
8332,6,5,Kris
8333,3,4,Kris
8334,3,1,Kris
8335,3,3,Kris
8336,5,1,Kris
8337,3,1,Kris
8338,2,4,Kris
8339,3,1,Kris
8340,3,2,Kris
8341,5,5,Kris
8342,5,2,Kris
8343,6,4,Kris
8344,6,6,Kris
8345,6,5,Kris
8346,2,4,Kris
8347,4,1,Kris
8348,5,3,Kris
8349,6,6,Kris
8350,4,4,Kris
8351,4,1,Kris
8352,3,4,Kris
8353,6,5,Kris
8354,1,6,Kris
8355,4,4,Kris
8356,6,6,Kris
8357,3,4,Kris
8358,1,3,Kris
8359,1,2,Kris
8360,3,5,Kris
8361,1,3,Kris
8362,6,5,Kris
8363,3,4,Kris
8364,3,2,Kris
8365,3,1,Kris
8366,2,2,Kris
8367,3,1,Kris
8368,2,3,Kris
8369,2,6,Kris
8370,3,1,Kris
8371,4,2,Kris
8372,4,3,Kris
8373,4,5,Kris
8374,3,3,Kris
8375,1,3,Kris
8376,2,4,Kris
8377,3,2,Kris
8378,3,4,Kris
8379,3,4,Kris
8380,1,1,Kris
8381,5,4,Kris
8382,5,6,Kris
8383,5,5,Kris
8384,4,1,Kris
8385,3,4,Kris
8386,3,6,Kris
8387,6,4,Kris
8388,4,2,Kris
8389,3,5,Kris
8390,4,2,Kris
8391,1,6,Kris
8392,6,6,Kris
8393,4,3,Kris
8394,5,3,Kris
8395,4,6,Kris
8396,5,4,Kris
8397,2,4,Kris
8398,6,4,Kris
8399,2,6,Kris
8400,6,6,Kris
8401,6,1,Carey
8402,3,5,Carey
8403,1,5,Carey
8404,6,1,Carey
8405,3,1,Carey
8406,2,2,Carey
8407,3,2,Carey
8408,1,5,Carey
8409,2,1,Carey
8410,2,6,Carey
8411,2,3,Carey
8412,4,6,Carey
8413,4,4,Carey
8414,3,3,Carey
8415,1,5,Carey
8416,6,2,Carey
8417,5,4,Carey
8418,4,4,Carey
8419,5,1,Carey
8420,6,3,Carey
8421,2,2,Carey
8422,3,4,Carey
8423,6,5,Carey
8424,4,1,Carey
8425,2,6,Carey
8426,1,3,Carey
8427,6,3,Carey
8428,1,2,Carey
8429,4,1,Carey
8430,6,6,Carey
8431,2,2,Carey
8432,2,5,Carey
8433,1,1,Carey
8434,1,2,Carey
8435,2,6,Carey
8436,4,3,Carey
8437,4,5,Carey
8438,2,3,Carey
8439,3,4,Carey
8440,2,2,Carey
8441,5,1,Carey
8442,2,2,Carey
8443,1,5,Carey
8444,2,5,Carey
8445,1,2,Carey
8446,4,1,Carey
8447,6,2,Carey
8448,4,2,Carey
8449,4,4,Carey
8450,1,6,Carey
8451,3,2,Carey
8452,5,3,Carey
8453,4,4,Carey
8454,6,4,Carey
8455,6,2,Carey
8456,2,5,Carey
8457,4,6,Carey
8458,3,1,Carey
8459,4,1,Carey
8460,5,6,Carey
8461,2,2,Carey
8462,2,4,Carey
8463,2,2,Carey
8464,1,1,Carey
8465,4,6,Carey
8466,4,5,Carey
8467,1,3,Carey
8468,5,3,Carey
8469,6,4,Carey
8470,1,3,Carey
8471,5,5,Carey
8472,4,2,Carey
8473,3,4,Carey
8474,1,1,Carey
8475,2,3,Carey
8476,1,6,Carey
8477,1,1,Carey
8478,5,5,Carey
8479,1,4,Carey
8480,4,3,Carey
8481,1,5,Carey
8482,4,3,Carey
8483,6,1,Carey
8484,4,4,Carey
8485,6,5,Carey
8486,6,1,Carey
8487,4,6,Carey
8488,5,2,Carey
8489,1,1,Carey
8490,2,1,Carey
8491,4,4,Carey
8492,4,3,Carey
8493,4,5,Carey
8494,5,3,Carey
8495,3,6,Carey
8496,6,1,Carey
8497,3,3,Carey
8498,2,1,Carey
8499,6,5,Carey
8500,1,2,Carey
8501,3,6,Kris
8502,2,6,Kris
8503,5,6,Kris
8504,2,6,Kris
8505,3,5,Kris
8506,1,2,Kris
8507,6,6,Kris
8508,2,3,Kris
8509,1,1,Kris
8510,2,3,Kris
8511,6,3,Kris
8512,3,2,Kris
8513,6,3,Kris
8514,1,6,Kris
8515,2,6,Kris
8516,3,3,Kris
8517,2,5,Kris
8518,5,4,Kris
8519,5,5,Kris
8520,1,3,Kris
8521,3,5,Kris
8522,4,4,Kris
8523,6,3,Kris
8524,6,6,Kris
8525,4,5,Kris
8526,4,1,Kris
8527,4,6,Kris
8528,2,2,Kris
8529,4,3,Kris
8530,6,4,Kris
8531,1,5,Kris
8532,2,3,Kris
8533,4,5,Kris
8534,3,5,Kris
8535,2,5,Kris
8536,2,6,Kris
8537,6,1,Kris
8538,5,1,Kris
8539,5,2,Kris
8540,4,3,Kris
8541,1,5,Kris
8542,2,5,Kris
8543,1,4,Kris
8544,3,4,Kris
8545,6,4,Kris
8546,2,2,Kris
8547,4,1,Kris
8548,6,3,Kris
8549,5,5,Kris
8550,5,3,Kris
8551,4,2,Kris
8552,4,5,Kris
8553,1,1,Kris
8554,3,4,Kris
8555,2,2,Kris
8556,2,3,Kris
8557,3,3,Kris
8558,2,2,Kris
8559,5,6,Kris
8560,1,6,Kris
8561,3,5,Kris
8562,5,4,Kris
8563,4,6,Kris
8564,5,4,Kris
8565,1,5,Kris
8566,5,3,Kris
8567,5,1,Kris
8568,5,3,Kris
8569,6,2,Kris
8570,6,2,Kris
8571,1,4,Kris
8572,2,5,Kris
8573,2,5,Kris
8574,3,1,Kris
8575,3,6,Kris
8576,3,2,Kris
8577,4,5,Kris
8578,2,3,Kris
8579,4,1,Kris
8580,2,6,Kris
8581,4,3,Kris
8582,1,5,Kris
8583,1,2,Kris
8584,6,4,Kris
8585,6,5,Kris
8586,6,5,Kris
8587,3,2,Kris
8588,3,5,Kris
8589,6,4,Kris
8590,2,4,Kris
8591,2,1,Kris
8592,3,4,Kris
8593,4,2,Kris
8594,5,3,Kris
8595,6,6,Kris
8596,1,2,Kris
8597,3,2,Kris
8598,4,5,Kris
8599,3,1,Kris
8600,6,6,Kris
8601,5,5,Carey
8602,1,3,Carey
8603,4,6,Carey
8604,4,6,Carey
8605,6,1,Carey
8606,6,4,Carey
8607,2,2,Carey
8608,1,6,Carey
8609,1,1,Carey
8610,3,4,Carey
8611,1,5,Carey
8612,6,3,Carey
8613,2,2,Carey
8614,5,2,Carey
8615,2,1,Carey
8616,3,1,Carey
8617,3,1,Carey
8618,2,6,Carey
8619,3,6,Carey
8620,1,4,Carey
8621,2,1,Carey
8622,6,3,Carey
8623,2,3,Carey
8624,1,1,Carey
8625,6,1,Carey
8626,6,2,Carey
8627,5,3,Carey
8628,3,5,Carey
8629,2,2,Carey
8630,4,3,Carey
8631,6,2,Carey
8632,3,6,Carey
8633,5,4,Carey
8634,1,1,Carey
8635,2,6,Carey
8636,6,2,Carey
8637,4,3,Carey
8638,5,6,Carey
8639,2,5,Carey
8640,5,4,Carey
8641,5,5,Carey
8642,6,5,Carey
8643,1,5,Carey
8644,2,3,Carey
8645,2,1,Carey
8646,5,2,Carey
8647,2,3,Carey
8648,2,1,Carey
8649,2,2,Carey
8650,4,1,Carey
8651,2,2,Carey
8652,4,2,Carey
8653,6,4,Carey
8654,2,4,Carey
8655,1,6,Carey
8656,1,1,Carey
8657,2,4,Carey
8658,1,2,Carey
8659,6,4,Carey
8660,5,4,Carey
8661,3,2,Carey
8662,3,2,Carey
8663,6,3,Carey
8664,4,6,Carey
8665,4,2,Carey
8666,3,6,Carey
8667,4,3,Carey
8668,1,1,Carey
8669,3,5,Carey
8670,5,2,Carey
8671,5,2,Carey
8672,1,1,Carey
8673,3,6,Carey
8674,2,3,Carey
8675,4,3,Carey
8676,3,3,Carey
8677,3,6,Carey
8678,5,5,Carey
8679,6,2,Carey
8680,1,1,Carey
8681,6,6,Carey
8682,4,1,Carey
8683,5,3,Carey
8684,4,2,Carey
8685,3,6,Carey
8686,3,2,Carey
8687,6,5,Carey
8688,4,1,Carey
8689,2,3,Carey
8690,4,2,Carey
8691,2,3,Carey
8692,6,6,Carey
8693,2,5,Carey
8694,1,1,Carey
8695,5,2,Carey
8696,2,6,Carey
8697,1,5,Carey
8698,3,3,Carey
8699,1,4,Carey
8700,3,5,Carey
8701,3,2,Kris
8702,1,1,Kris
8703,6,1,Kris
8704,6,3,Kris
8705,4,2,Kris
8706,2,6,Kris
8707,3,3,Kris
8708,6,2,Kris
8709,4,6,Kris
8710,2,1,Kris
8711,6,6,Kris
8712,2,2,Kris
8713,1,4,Kris
8714,4,3,Kris
8715,1,6,Kris
8716,6,2,Kris
8717,5,2,Kris
8718,6,5,Kris
8719,1,5,Kris
8720,2,3,Kris
8721,4,3,Kris
8722,4,1,Kris
8723,3,6,Kris
8724,6,1,Kris
8725,6,6,Kris
8726,3,4,Kris
8727,4,3,Kris
8728,3,6,Kris
8729,4,6,Kris
8730,3,2,Kris
8731,2,1,Kris
8732,2,5,Kris
8733,1,5,Kris
8734,5,3,Kris
8735,4,6,Kris
8736,3,3,Kris
8737,4,4,Kris
8738,2,4,Kris
8739,4,3,Kris
8740,1,4,Kris
8741,6,1,Kris
8742,6,1,Kris
8743,3,3,Kris
8744,4,6,Kris
8745,4,5,Kris
8746,2,5,Kris
8747,5,6,Kris
8748,5,1,Kris
8749,6,6,Kris
8750,3,1,Kris
8751,1,1,Kris
8752,2,2,Kris
8753,2,1,Kris
8754,3,1,Kris
8755,6,4,Kris
8756,5,6,Kris
8757,6,5,Kris
8758,6,3,Kris
8759,3,6,Kris
8760,2,4,Kris
8761,6,4,Kris
8762,3,6,Kris
8763,1,3,Kris
8764,3,2,Kris
8765,3,1,Kris
8766,5,4,Kris
8767,2,1,Kris
8768,6,5,Kris
8769,5,4,Kris
8770,6,3,Kris
8771,3,4,Kris
8772,6,3,Kris
8773,5,3,Kris
8774,2,1,Kris
8775,2,3,Kris
8776,4,5,Kris
8777,2,6,Kris
8778,5,6,Kris
8779,5,3,Kris
8780,5,4,Kris
8781,4,1,Kris
8782,1,4,Kris
8783,3,5,Kris
8784,2,2,Kris
8785,1,4,Kris
8786,2,1,Kris
8787,2,3,Kris
8788,3,4,Kris
8789,1,1,Kris
8790,2,2,Kris
8791,5,2,Kris
8792,6,5,Kris
8793,1,1,Kris
8794,4,5,Kris
8795,3,2,Kris
8796,6,6,Kris
8797,4,6,Kris
8798,4,2,Kris
8799,6,1,Kris
8800,4,2,Kris
8801,3,5,Carey
8802,3,4,Carey
8803,3,4,Carey
8804,3,1,Carey
8805,1,6,Carey
8806,2,6,Carey
8807,2,5,Carey
8808,1,4,Carey
8809,1,5,Carey
8810,1,1,Carey
8811,1,5,Carey
8812,2,1,Carey
8813,5,1,Carey
8814,3,2,Carey
8815,4,5,Carey
8816,3,1,Carey
8817,1,6,Carey
8818,5,6,Carey
8819,3,5,Carey
8820,5,1,Carey
8821,4,5,Carey
8822,2,5,Carey
8823,3,5,Carey
8824,2,6,Carey
8825,2,2,Carey
8826,6,4,Carey
8827,6,4,Carey
8828,6,2,Carey
8829,5,2,Carey
8830,1,1,Carey
8831,5,3,Carey
8832,3,1,Carey
8833,1,1,Carey
8834,4,2,Carey
8835,3,4,Carey
8836,3,2,Carey
8837,4,5,Carey
8838,5,4,Carey
8839,5,5,Carey
8840,1,5,Carey
8841,2,2,Carey
8842,4,6,Carey
8843,2,6,Carey
8844,1,4,Carey
8845,1,1,Carey
8846,2,5,Carey
8847,4,1,Carey
8848,3,2,Carey
8849,6,4,Carey
8850,2,1,Carey
8851,6,4,Carey
8852,1,4,Carey
8853,2,4,Carey
8854,5,6,Carey
8855,5,2,Carey
8856,3,4,Carey
8857,6,4,Carey
8858,2,2,Carey
8859,5,5,Carey
8860,6,6,Carey
8861,4,4,Carey
8862,6,5,Carey
8863,6,6,Carey
8864,4,1,Carey
8865,4,4,Carey
8866,2,3,Carey
8867,6,4,Carey
8868,4,2,Carey
8869,2,6,Carey
8870,4,6,Carey
8871,2,2,Carey
8872,4,2,Carey
8873,2,5,Carey
8874,6,2,Carey
8875,1,5,Carey
8876,5,4,Carey
8877,3,1,Carey
8878,3,5,Carey
8879,1,1,Carey
8880,4,4,Carey
8881,6,6,Carey
8882,3,6,Carey
8883,3,1,Carey
8884,2,2,Carey
8885,3,2,Carey
8886,1,1,Carey
8887,6,3,Carey
8888,2,4,Carey
8889,1,5,Carey
8890,5,5,Carey
8891,2,3,Carey
8892,5,5,Carey
8893,6,3,Carey
8894,3,5,Carey
8895,6,4,Carey
8896,5,4,Carey
8897,3,6,Carey
8898,5,4,Carey
8899,5,4,Carey
8900,2,3,Carey
8901,5,2,Kris
8902,3,4,Kris
8903,6,2,Kris
8904,4,5,Kris
8905,1,5,Kris
8906,2,6,Kris
8907,2,6,Kris
8908,1,4,Kris
8909,5,3,Kris
8910,6,3,Kris
8911,6,2,Kris
8912,3,5,Kris
8913,1,3,Kris
8914,6,1,Kris
8915,4,3,Kris
8916,3,3,Kris
8917,3,3,Kris
8918,1,6,Kris
8919,1,2,Kris
8920,3,4,Kris
8921,2,1,Kris
8922,1,5,Kris
8923,6,2,Kris
8924,4,6,Kris
8925,2,3,Kris
8926,4,3,Kris
8927,6,4,Kris
8928,1,5,Kris
8929,3,1,Kris
8930,6,3,Kris
8931,6,3,Kris
8932,6,6,Kris
8933,2,1,Kris
8934,2,4,Kris
8935,3,1,Kris
8936,5,4,Kris
8937,5,6,Kris
8938,1,2,Kris
8939,3,1,Kris
8940,2,4,Kris
8941,1,2,Kris
8942,6,4,Kris
8943,2,1,Kris
8944,6,6,Kris
8945,3,3,Kris
8946,5,6,Kris
8947,6,4,Kris
8948,2,5,Kris
8949,6,1,Kris
8950,3,5,Kris
8951,5,2,Kris
8952,1,3,Kris
8953,1,4,Kris
8954,2,6,Kris
8955,5,2,Kris
8956,6,4,Kris
8957,3,2,Kris
8958,5,1,Kris
8959,2,4,Kris
8960,2,4,Kris
8961,2,1,Kris
8962,2,6,Kris
8963,1,4,Kris
8964,5,1,Kris
8965,5,6,Kris
8966,5,5,Kris
8967,2,4,Kris
8968,3,2,Kris
8969,3,1,Kris
8970,1,3,Kris
8971,5,4,Kris
8972,1,5,Kris
8973,3,5,Kris
8974,1,3,Kris
8975,1,3,Kris
8976,4,4,Kris
8977,1,3,Kris
8978,1,4,Kris
8979,1,2,Kris
8980,3,5,Kris
8981,6,2,Kris
8982,6,5,Kris
8983,2,1,Kris
8984,4,5,Kris
8985,5,6,Kris
8986,3,4,Kris
8987,1,5,Kris
