Season,Team1,Q1,Q2,Q3,Q4,OT,2OT,3OT,Final,Team2,Q1,Q2,Q3,Q4,OT,2OT,3OT,Final,Date
2007,MIN,31,23,25,19,7,0,0,105,ORL,23,30,21,24,6,0,0,104,20070401
2007,DAL,29,27,26,22,0,0,0,104,PHO,26,34,29,37,0,0,0,126,20070401
2007,DEN,28,26,30,30,0,0,0,114,SEA,18,33,29,23,0,0,0,103,20070401
2007,CHA,19,26,26,23,0,0,0,94,TOR,27,26,27,27,0,0,0,107,20070401
2007,WAS,27,18,33,24,0,0,0,102,CHA,34,29,34,25,0,0,0,122,20070403
2007,DET,21,22,35,22,0,0,0,100,IND,26,20,18,21,0,0,0,85,20070403
2007,DEN,30,33,23,25,0,0,0,111,LAL,28,30,28,19,0,0,0,105,20070403
2007,PHO,31,40,18,27,0,0,0,116,MEM,36,23,29,23,0,0,0,111,20070403
2007,TOR,25,18,24,22,0,0,0,89,MIA,30,26,17,19,0,0,0,92,20070403
2007,NOK,37,30,20,32,0,0,0,119,MIL,31,25,25,20,0,0,0,101,20070403
2007,CLE,33,22,25,21,0,0,0,101,MIN,21,26,13,28,0,0,0,88,20070403
2007,DAL,23,26,20,28,0,0,0,97,SAC,24,24,22,23,0,0,0,93,20070403
2007,SEA,22,26,17,26,0,0,0,91,SAS,33,27,31,19,0,0,0,110,20070403
2007,SAC,25,25,29,36,0,0,0,115,DEN,33,38,24,25,0,0,0,120,20070404
2007,CHI,26,26,32,22,0,0,0,106,DET,24,29,16,19,0,0,0,88,20070404
2007,GSW,26,31,27,26,0,0,0,110,HOU,24,28,20,27,0,0,0,99,20070404
2007,LAL,22,20,27,13,0,0,0,82,LAC,28,29,18,15,0,0,0,90,20070404
2007,BOS,21,31,20,17,0,0,0,89,MIL,25,28,26,19,0,0,0,98,20070404
2007,ATL,22,17,21,26,0,0,0,86,NJN,27,25,26,23,0,0,0,101,20070404
2007,SEA,21,24,20,19,8,0,0,92,NOK,19,29,30,6,17,0,0,101,20070404
2007,PHI,26,20,19,27,0,0,0,92,NYK,20,19,28,23,0,0,0,90,20070404
2007,TOR,24,28,32,27,0,0,0,111,ORL,37,20,22,29,0,0,0,108,20070404
2007,UTA,21,24,15,29,0,0,0,89,POR,20,23,27,24,0,0,0,94,20070404
2007,CHA,19,25,31,33,0,0,0,108,WAS,21,24,34,21,0,0,0,100,20070404
2007,MIA,24,29,16,14,11,0,0,94,CLE,24,22,10,27,7,0,0,90,20070405
2007,PHO,19,18,22,26,0,0,0,85,SAS,20,16,35,21,0,0,0,92,20070405
2007,MIL,39,23,24,16,0,0,0,102,ATL,29,31,29,26,0,0,0,115,20070406
2007,MIA,28,24,18,18,0,0,0,88,BOS,26,19,25,15,0,0,0,85,20070406
2007,IND,25,26,30,31,0,0,0,112,CHA,23,32,22,25,0,0,0,102,20070406
2007,NJN,20,18,24,12,0,0,0,74,CHI,31,22,28,24,0,0,0,105,20070406
2007,DAL,22,15,14,20,0,0,0,71,DEN,13,17,22,23,0,0,0,75,20070406
2007,POR,23,17,21,24,0,0,0,85,HOU,14,19,21,24,0,0,0,78,20070406
2007,GSW,33,28,19,36,0,0,0,116,MEM,28,32,22,22,0,0,0,104,20070406
2007,PHO,37,23,17,26,0,0,0,103,NOK,23,25,19,28,0,0,0,95,20070406
2007,MIN,28,31,15,25,0,0,0,99,NYK,17,24,29,24,0,0,0,94,20070406
2007,TOR,23,22,28,21,0,0,0,94,PHI,18,28,15,24,0,0,0,85,20070406
2007,UTA,36,24,22,21,0,0,0,103,SAC,28,21,26,32,0,0,0,107,20070406
2007,LAL,31,18,33,30,0,0,0,112,SEA,28,29,29,23,0,0,0,109,20070406
2007,CLE,21,24,23,31,0,0,0,99,WAS,23,30,18,23,0,0,0,94,20070406
2007,POR,21,12,20,21,0,0,0,74,DAL,26,25,21,14,0,0,0,86,20070407
2007,BOS,15,28,24,31,0,0,0,98,IND,26,25,27,27,0,0,0,105,20070407
2007,DEN,26,23,17,30,0,0,0,96,LAC,31,21,22,19,0,0,0,93,20070407
2007,NYK,26,27,30,19,16,0,0,118,MIL,34,26,22,20,11,0,0,113,20070407
2007,NOK,19,32,29,16,0,0,0,96,MIN,21,36,18,19,0,0,0,94,20070407
2007,WAS,24,27,27,26,10,0,0,114,NJN,22,30,28,24,16,0,0,120,20070407
2007,MEM,14,30,19,26,0,0,0,89,ORL,35,26,34,21,0,0,0,116,20070407
2007,GSW,31,25,21,22,0,0,0,99,SAS,40,19,29,24,0,0,0,112,20070407
2007,SEA,30,18,19,39,0,0,0,106,UTA,27,30,30,16,0,0,0,103,20070407
2007,CLE,17,24,17,24,0,0,0,82,DET,29,15,20,23,0,0,0,87,20070408
2007,PHO,27,27,20,41,0,0,0,115,LAL,26,22,25,34,0,0,0,107,20070408
2007,CHA,29,28,21,14,19,0,0,111,MIA,22,27,19,24,11,0,0,103,20070408
2007,ATL,30,23,21,19,11,0,0,104,PHI,24,17,29,23,16,0,0,109,20070408
2007,HOU,21,29,31,31,0,0,0,112,SAC,24,33,23,26,0,0,0,106,20070408
2007,CHI,22,28,17,22,0,0,0,89,TOR,23,23,31,26,0,0,0,103,20070408
2007,LAC,27,18,22,19,0,0,0,86,DAL,30,22,28,16,0,0,0,96,20070409
2007,LAL,23,35,24,29,0,0,0,111,DEN,32,33,27,23,0,0,0,115,20070409
2007,UTA,27,20,28,27,0,0,0,102,GSW,26,37,36,27,0,0,0,126,20070409
2007,ORL,28,31,29,29,0,0,0,117,MIL,23,29,15,27,0,0,0,94,20070409
2007,TOR,25,23,25,38,0,0,0,111,MIN,27,25,27,21,0,0,0,100,20070409
2007,DET,24,21,18,28,0,0,0,91,NYK,23,15,30,15,0,0,0,83,20070409
2007,POR,19,29,28,20,0,0,0,96,SAS,32,22,29,29,0,0,0,112,20070409
2007,HOU,23,27,26,19,0,0,0,95,SEA,20,22,28,20,0,0,0,90,20070409
2007,BOS,28,31,19,18,0,0,0,96,ATL,24,27,25,28,0,0,0,104,20070410
2007,MIA,20,16,19,27,0,0,0,82,CHA,26,22,26,18,0,0,0,92,20070410
2007,NYK,10,17,23,19,0,0,0,69,CHI,21,24,33,20,0,0,0,98,20070410
2007,SAC,39,14,28,31,0,0,0,112,MEM,15,33,22,30,0,0,0,100,20070410
2007,LAC,25,27,14,23,11,0,0,100,NOK,26,15,29,19,14,0,0,103,20070410
2007,IND,17,22,19,28,0,0,0,86,PHI,26,19,24,21,0,0,0,90,20070410
2007,NJN,16,24,25,31,0,0,0,96,WAS,24,16,27,25,0,0,0,92,20070410
2007,PHI,20,27,29,26,0,0,0,102,BOS,29,29,18,18,0,0,0,94,20070411
2007,ORL,21,25,27,26,0,0,0,99,DET,34,22,28,20,0,0,0,104,20070411
2007,WAS,21,16,23,22,0,0,0,82,MIA,25,10,27,23,0,0,0,85,20070411
2007,IND,26,27,27,24,0,0,0,104,MIL,22,22,26,28,0,0,0,98,20070411
2007,DAL,23,25,38,19,0,0,0,105,MIN,23,28,15,22,0,0,0,88,20070411
2007,SEA,33,25,19,14,0,0,0,91,PHO,31,33,19,26,0,0,0,109,20070411
2007,HOU,28,25,25,21,0,0,0,99,POR,16,20,23,36,0,0,0,95,20070411
2007,SAC,22,26,32,20,0,0,0,100,SAS,23,31,25,30,0,0,0,109,20070411
2007,DEN,23,32,31,29,0,0,0,115,UTA,21,27,30,28,0,0,0,106,20070411
2007,NJN,19,13,19,25,0,0,0,76,CLE,20,16,36,22,0,0,0,94,20070412
2007,LAC,28,23,35,32,0,0,0,118,LAL,23,32,38,17,0,0,0,110,20070412
2007,WAS,28,21,26,23,0,0,0,98,ATL,20,15,26,24,0,0,0,85,20070413
2007,MIL,31,25,27,21,0,0,0,104,BOS,25,18,29,30,0,0,0,102,20070413
2007,CHA,23,19,20,19,0,0,0,81,CHI,30,26,19,25,0,0,0,100,20070413
2007,UTA,26,23,23,32,0,0,0,104,DAL,19,19,26,25,0,0,0,89,20070413
2007,POR,19,18,21,31,0,0,0,89,LAC,26,24,30,27,0,0,0,107,20070413
2007,IND,16,30,28,22,0,0,0,96,MIA,26,27,18,29,0,0,0,100,20070413
2007,SAS,30,25,30,25,0,0,0,110,MIN,21,18,21,31,0,0,0,91,20070413
2007,NYK,15,32,21,18,0,0,0,86,NJN,18,26,40,16,0,0,0,100,20070413
2007,DEN,22,31,24,30,0,0,0,107,NOK,35,21,29,20,0,0,0,105,20070413
2007,LAL,26,24,13,22,0,0,0,85,PHO,27,24,25,17,0,0,0,93,20070413
2007,GSW,32,42,26,25,0,0,0,125,SAC,30,23,40,15,0,0,0,108,20070413
2007,DET,20,30,19,15,0,0,0,84,TOR,14,23,21,29,0,0,0,87,20070413
2007,ATL,17,11,27,21,0,0,0,76,CLE,28,28,29,25,0,0,0,110,20070414
2007,NOK,30,20,28,34,0,0,0,112,HOU,32,25,28,38,0,0,0,123,20070414
2007,DEN,30,26,39,23,0,0,0,118,MEM,31,33,31,38,0,0,0,133,20070414
2007,CHA,27,27,32,27,0,0,0,113,MIL,28,23,19,22,0,0,0,92,20070414
2007,ORL,35,26,21,22,0,0,0,104,PHI,25,23,18,21,0,0,0,87,20070414
2007,SEA,26,24,28,24,0,0,0,102,POR,28,32,19,29,0,0,0,108,20070414
2007,PHO,32,36,28,30,0,0,0,126,UTA,19,27,27,25,0,0,0,98,20070414
2007,SAS,28,27,21,10,0,0,0,86,DAL,22,30,20,19,0,0,0,91,20070415
2007,PHI,27,23,27,25,0,0,0,102,DET,28,22,20,21,0,0,0,91,20070415
2007,MIN,22,28,16,42,0,0,0,108,GSW,38,30,38,15,0,0,0,121,20070415
2007,NJN,28,26,26,31,0,0,0,111,IND,22,34,24,27,0,0,0,107,20070415
2007,SAC,34,26,21,24,0,0,0,105,LAC,23,18,24,35,0,0,0,100,20070415
2007,SEA,15,31,28,24,0,0,0,98,LAL,29,26,26,28,0,0,0,109,20070415
2007,BOS,24,16,19,27,0,0,0,86,ORL,23,25,30,10,0,0,0,88,20070415
2007,NYK,27,32,19,27,0,0,0,105,TOR,30,20,27,30,0,0,0,107,20070415
2007,CHI,28,21,28,24,0,0,0,101,WAS,14,13,23,18,0,0,0,68,20070415
2007,MIN,30,29,18,30,0,0,0,107,DEN,26,34,32,30,0,0,0,122,20070416
2007,PHO,25,29,25,38,0,0,0,117,HOU,24,32,35,29,0,0,0,120,20070416
2007,SAS,17,26,23,25,0,0,0,91,MEM,26,30,26,19,0,0,0,101,20070416
2007,BOS,18,18,29,26,0,0,0,91,MIA,21,22,22,24,0,0,0,89,20070416
2007,ATL,25,18,28,25,0,0,0,96,MIL,31,25,28,18,0,0,0,102,20070416
2007,NJN,27,28,24,25,0,0,0,104,NYK,25,19,25,26,0,0,0,95,20070416
2007,NOK,31,30,33,31,0,0,0,125,SAC,31,30,32,25,0,0,0,118,20070416
2007,POR,23,22,27,21,0,0,0,93,UTA,26,37,31,36,0,0,0,130,20070416
2007,IND,23,32,25,22,0,0,0,102,ATL,41,35,14,28,0,0,0,118,20070417
2007,TOR,18,19,19,28,0,0,0,84,DET,23,38,16,23,0,0,0,100,20070417
2007,DAL,15,16,28,23,0,0,0,82,GSW,30,25,28,28,0,0,0,111,20070417
2007,CLE,26,32,17,23,0,0,0,98,PHI,25,25,20,22,0,0,0,92,20070417
2007,LAC,21,29,21,32,0,0,0,103,PHO,20,28,26,25,0,0,0,99,20070417
2007,ORL,30,27,12,26,0,0,0,95,WAS,27,18,28,16,0,0,0,89,20070417
2007,DET,19,26,24,22,0,0,0,91,BOS,22,27,18,22,0,0,0,89,20070418
2007,NYK,24,14,20,36,0,0,0,94,CHA,17,23,25,28,0,0,0,93,20070418
2007,MIL,22,29,21,24,0,0,0,96,CLE,31,23,25,30,0,0,0,109,20070418
2007,WAS,25,33,18,22,0,0,0,98,IND,18,35,20,22,0,0,0,95,20070418
2007,NOK,25,17,23,21,0,0,0,86,LAC,26,18,22,17,0,0,0,83,20070418
2007,MEM,27,27,34,28,0,0,0,116,MIN,27,24,22,21,0,0,0,94,20070418
2007,CHI,22,18,30,27,0,0,0,97,NJN,31,21,19,35,0,0,0,106,20070418
2007,MIA,23,14,10,21,0,0,0,68,ORL,22,17,26,29,0,0,0,94,20070418
2007,GSW,41,23,30,26,0,0,0,120,POR,26,20,31,21,0,0,0,98,20070418
2007,LAL,28,25,35,29,0,0,0,117,SAC,30,27,23,26,0,0,0,106,20070418
2007,DEN,25,21,33,21,0,0,0,100,SAS,16,24,22,15,0,0,0,77,20070418
2007,DAL,33,28,28,17,0,0,0,106,SEA,16,21,22,16,0,0,0,75,20070418
2007,PHI,25,39,22,36,0,0,0,122,TOR,28,29,29,33,0,0,0,119,20070418
2007,HOU,32,15,24,20,0,0,0,91,UTA,20,30,25,26,0,0,0,101,20070418
2007,MIA,28,18,16,29,0,0,0,91,CHI,27,22,23,24,0,0,0,96,20070421
2007,ORL,16,27,24,25,0,0,0,92,DET,28,23,30,19,0,0,0,100,20070421
2007,UTA,19,23,11,22,0,0,0,75,HOU,20,13,26,25,0,0,0,84,20070421
2007,NJN,23,28,27,18,0,0,0,96,TOR,22,19,24,26,0,0,0,91,20070421
2007,WAS,20,21,26,15,0,0,0,82,CLE,27,21,26,23,0,0,0,97,20070422
2007,GSW,23,15,34,25,0,0,0,97,DAL,17,21,28,19,0,0,0,85,20070422
2007,LAL,23,25,29,10,0,0,0,87,PHO,18,21,35,21,0,0,0,95,20070422
2007,DEN,21,23,23,28,0,0,0,95,SAS,16,26,24,23,0,0,0,89,20070422
2007,ORL,22,22,15,31,0,0,0,90,DET,28,19,24,27,0,0,0,98,20070423
2007,UTA,26,15,21,28,0,0,0,90,HOU,17,22,28,31,0,0,0,98,20070423
2007,MIA,21,31,19,18,0,0,0,89,CHI,31,24,30,22,0,0,0,107,20070424
2007,LAL,25,22,23,28,0,0,0,98,PHO,31,37,27,31,0,0,0,126,20070424
2007,NJN,12,24,27,20,0,0,0,83,TOR,14,19,25,31,0,0,0,89,20070424
2007,WAS,23,25,15,39,0,0,0,102,CLE,23,28,24,34,0,0,0,109,20070425
2007,GSW,30,22,22,25,0,0,0,99,DAL,28,26,33,25,0,0,0,112,20070425
2007,DEN,18,23,19,28,0,0,0,88,SAS,24,25,25,23,0,0,0,97,20070425
2007,PHO,31,20,19,19,0,0,0,89,LAL,17,31,26,21,0,0,0,95,20070426
2007,DET,23,25,23,22,0,0,0,93,ORL,23,19,19,16,0,0,0,77,20070426
2007,HOU,17,25,10,15,0,0,0,67,UTA,23,25,13,20,0,0,0,81,20070426
2007,DAL,20,28,23,20,0,0,0,91,GSW,29,32,28,20,0,0,0,109,20070427
2007,CHI,29,16,27,32,0,0,0,104,MIA,23,29,24,20,0,0,0,96,20070427
2007,TOR,19,20,29,21,0,0,0,89,NJN,31,27,21,23,0,0,0,102,20070427
2007,SAS,22,21,32,21,0,0,0,96,DEN,25,15,27,24,0,0,0,91,20070428
2007,DET,22,25,26,24,0,0,0,97,ORL,25,21,21,26,0,0,0,93,20070428
2007,HOU,21,24,17,23,0,0,0,85,UTA,19,31,33,15,0,0,0,98,20070428
2007,CLE,26,35,16,21,0,0,0,98,WAS,22,22,31,17,0,0,0,92,20070428
2007,DAL,27,22,28,22,0,0,0,99,GSW,21,28,28,26,0,0,0,103,20070429
2007,PHO,33,25,27,28,0,0,0,113,LAL,28,23,20,29,0,0,0,100,20070429
2007,CHI,23,21,24,24,0,0,0,92,MIA,28,20,16,15,0,0,0,79,20070429
2007,TOR,15,22,19,25,0,0,0,81,NJN,32,24,30,16,0,0,0,102,20070429
2007,SAS,20,22,25,29,0,0,0,96,DEN,27,23,23,16,0,0,0,89,20070430
2007,UTA,23,21,28,20,0,0,0,92,HOU,21,22,25,28,0,0,0,96,20070430
2007,CLE,22,22,22,31,0,0,0,97,WAS,23,24,20,23,0,0,0,90,20070430
2007,GSW,28,27,32,25,0,0,0,112,DAL,38,24,28,28,0,0,0,118,20070501
2007,NJN,13,29,25,29,0,0,0,96,TOR,33,26,20,19,0,0,0,98,20070501
2007,LAL,23,29,33,25,0,0,0,110,PHO,32,32,27,28,0,0,0,119,20070502
2007,DEN,21,27,11,19,0,0,0,78,SAS,25,19,19,30,0,0,0,93,20070502
2007,DAL,25,23,15,23,0,0,0,86,GSW,28,22,36,25,0,0,0,111,20070503
2007,HOU,22,21,19,20,0,0,0,82,UTA,20,26,22,26,0,0,0,94,20070503
2007,TOR,21,25,22,29,0,0,0,97,NJN,21,22,32,23,0,0,0,98,20070504
2007,CHI,23,18,16,12,0,0,0,69,DET,29,25,16,25,0,0,0,95,20070505
2007,UTA,29,24,22,28,0,0,0,103,HOU,22,21,24,32,0,0,0,99,20070505
2007,NJN,20,21,18,18,0,0,0,77,CLE,23,20,16,22,0,0,0,81,20070506
2007,SAS,27,24,26,34,0,0,0,111,PHO,26,27,22,31,0,0,0,106,20070506
2007,CHI,18,25,19,25,0,0,0,87,DET,34,24,25,25,0,0,0,108,20070507
2007,GSW,35,31,23,23,0,0,0,112,UTA,37,26,21,32,0,0,0,116,20070507
2007,NJN,28,17,28,19,0,0,0,92,CLE,24,24,26,28,0,0,0,102,20070508
2007,SAS,25,17,22,17,0,0,0,81,PHO,19,30,22,30,0,0,0,101,20070508
2007,GSW,31,27,31,24,4,0,0,117,UTA,28,35,27,23,14,0,0,127,20070509
2007,DET,18,10,32,21,0,0,0,81,CHI,20,24,17,13,0,0,0,74,20070510
2007,UTA,27,22,36,20,0,0,0,105,GSW,30,40,34,21,0,0,0,125,20070511
2007,CLE,15,28,21,21,0,0,0,85,NJN,22,23,28,23,0,0,0,96,20070512
2007,PHO,30,23,19,29,0,0,0,101,SAS,25,30,25,28,0,0,0,108,20070512
2007,DET,19,24,13,31,0,0,0,87,CHI,27,23,27,25,0,0,0,102,20070513
2007,UTA,25,25,25,40,0,0,0,115,GSW,23,26,29,23,0,0,0,101,20070513
2007,CLE,19,23,29,16,0,0,0,87,NJN,20,26,23,16,0,0,0,85,20070514
2007,PHO,24,16,32,32,0,0,0,104,SAS,22,23,35,18,0,0,0,98,20070514
2007,CHI,31,28,33,16,0,0,0,108,DET,25,26,20,21,0,0,0,92,20070515
2007,GSW,32,22,19,14,0,0,0,87,UTA,29,23,25,23,0,0,0,100,20070515
2007,NJN,24,23,30,6,0,0,0,83,CLE,18,21,20,13,0,0,0,72,20070516
2007,SAS,13,20,23,32,0,0,0,88,PHO,24,20,18,23,0,0,0,85,20070516
2007,DET,28,15,31,21,0,0,0,95,CHI,23,25,21,16,0,0,0,85,20070517
2007,CLE,32,21,8,27,0,0,0,88,NJN,15,23,22,12,0,0,0,72,20070518
2007,PHO,23,28,16,39,0,0,0,106,SAS,23,30,28,33,0,0,0,114,20070518
2007,UTA,20,16,26,38,0,0,0,100,SAS,23,31,24,30,0,0,0,108,20070520
2007,CLE,24,17,14,21,0,0,0,76,DET,19,16,21,23,0,0,0,79,20070521
2007,UTA,24,17,24,31,0,0,0,96,SAS,26,32,23,24,0,0,0,105,20070522
2007,CLE,16,34,13,13,0,0,0,76,DET,20,18,22,19,0,0,0,79,20070524
2007,SAS,23,24,20,16,0,0,0,83,UTA,15,28,32,34,0,0,0,109,20070526
2007,DET,22,21,20,19,0,0,0,82,CLE,22,24,16,26,0,0,0,88,20070527
2007,SAS,21,29,13,28,0,0,0,91,UTA,20,22,20,17,0,0,0,79,20070528
2007,DET,22,21,24,20,0,0,0,87,CLE,26,24,15,26,0,0,0,91,20070529
2007,UTA,15,24,17,28,0,0,0,84,SAS,34,21,28,26,0,0,0,109,20070530
2007,CLE,23,28,19,21,9,9,0,109,DET,29,23,18,21,9,7,0,107,20070531
2007,DET,21,27,18,16,0,0,0,82,CLE,27,21,19,31,0,0,0,98,20070602
2007,CLE,15,20,14,27,0,0,0,76,SAS,20,20,24,21,0,0,0,85,20070607
2007,CLE,17,16,29,30,0,0,0,92,SAS,28,30,31,14,0,0,0,103,20070610
2007,SAS,16,24,15,20,0,0,0,75,CLE,18,20,12,22,0,0,0,72,20070612
2007,SAS,19,20,21,23,0,0,0,83,CLE,20,14,18,30,0,0,0,82,20070614
2008,UTA,28,34,24,31,0,0,0,117,GSW,30,21,21,24,0,0,0,96,20071030
2008,HOU,16,27,27,25,0,0,0,95,LAL,25,18,19,31,0,0,0,93,20071030
2008,POR,26,23,28,20,0,0,0,97,SAS,29,30,22,25,0,0,0,106,20071030
2008,DAL,29,25,24,14,0,0,0,92,CLE,15,19,25,15,0,0,0,74,20071031
2008,SEA,31,27,23,22,0,0,0,103,DEN,35,24,27,34,0,0,0,120,20071031
2008,WAS,23,22,25,33,7,0,0,110,IND,28,20,22,33,16,0,0,119,20071031
2008,SAS,23,29,27,25,0,0,0,104,MEM,26,26,30,19,0,0,0,101,20071031
2008,CHI,21,20,32,23,7,0,0,103,NJN,25,31,18,22,16,0,0,112,20071031
2008,SAC,24,18,19,29,0,0,0,90,NOH,29,28,30,17,0,0,0,104,20071031
2008,MIL,24,22,16,21,0,0,0,83,ORL,24,24,35,19,0,0,0,102,20071031
2008,PHI,22,28,17,30,0,0,0,97,TOR,24,34,23,25,0,0,0,106,20071031
2008,DET,26,22,18,25,0,0,0,91,MIA,22,20,20,18,0,0,0,80,20071101
2008,PHO,27,28,24,27,0,0,0,106,SEA,26,32,24,17,0,0,0,99,20071101
2008,HOU,24,33,21,28,0,0,0,106,UTA,29,20,17,29,0,0,0,95,20071101
2008,DAL,19,20,30,25,0,0,0,94,ATL,29,17,22,33,0,0,0,101,20071102
2008,WAS,18,18,21,26,0,0,0,83,BOS,21,37,21,24,0,0,0,103,20071102
2008,MIL,18,31,20,30,0,0,0,99,CHA,24,22,25,31,0,0,0,102,20071102
2008,PHI,28,14,29,25,0,0,0,96,CHI,20,21,20,24,0,0,0,85,20071102
2008,NYK,34,20,26,26,0,0,0,106,CLE,32,23,20,35,0,0,0,110,20071102
2008,MIA,22,25,18,20,0,0,0,85,IND,24,24,20,19,0,0,0,87,20071102
2008,GSW,27,34,29,24,0,0,0,114,LAC,35,26,31,28,0,0,0,120,20071102
2008,DEN,21,28,25,25,0,0,0,99,MIN,27,25,25,14,0,0,0,91,20071102
2008,TOR,21,35,24,26,0,0,0,106,NJN,21,20,12,16,0,0,0,69,20071102
2008,POR,21,28,15,29,0,0,0,93,NOH,31,26,30,26,0,0,0,113,20071102
2008,DET,28,36,27,25,0,0,0,116,ORL,30,25,23,14,0,0,0,92,20071102
2008,LAL,33,30,32,24,0,0,0,119,PHO,20,30,17,31,0,0,0,98,20071102
2008,SAC,10,13,31,26,0,0,0,80,SAS,17,33,21,25,0,0,0,96,20071102
2008,SAC,25,31,27,19,0,0,0,102,DAL,37,36,28,22,0,0,0,123,20071103
2008,POR,12,19,15,34,0,0,0,80,HOU,25,21,16,27,0,0,0,89,20071103
2008,IND,40,32,22,27,0,0,0,121,MEM,31,30,26,24,0,0,0,111,20071103
2008,CHI,19,16,13,24,0,0,0,72,MIL,20,12,24,22,0,0,0,78,20071103
2008,NJN,17,21,29,26,0,0,0,93,PHI,19,15,23,31,0,0,0,88,20071103
2008,GSW,28,18,35,29,0,0,0,110,UTA,29,36,29,39,0,0,0,133,20071103
2008,ORL,19,31,14,30,0,0,0,94,WAS,18,24,25,15,0,0,0,82,20071103
2008,NOH,14,34,25,20,0,0,0,93,DEN,21,28,20,19,0,0,0,88,20071104
2008,ATL,19,29,21,22,0,0,0,91,DET,24,21,15,32,0,0,0,92,20071104
2008,SEA,21,31,24,25,0,0,0,101,LAC,25,27,26,37,0,0,0,115,20071104
2008,UTA,21,30,31,27,0,0,0,109,LAL,25,21,35,38,0,0,0,119,20071104
2008,CHA,27,28,20,15,0,0,0,90,MIA,27,21,15,25,0,0,0,88,20071104
2008,MIN,28,22,23,20,0,0,0,93,NYK,21,33,21,22,0,0,0,97,20071104
2008,CLE,22,23,19,28,0,0,0,92,PHO,21,17,31,34,0,0,0,103,20071104
2008,BOS,23,15,28,12,20,0,0,98,TOR,14,17,24,23,17,0,0,95,20071104
2008,HOU,29,22,24,23,0,0,0,98,DAL,24,26,27,30,0,0,0,107,20071105
2008,PHO,29,30,29,27,0,0,0,115,CHA,21,16,24,22,0,0,0,83,20071106
2008,LAC,26,31,18,22,0,0,0,97,CHI,26,26,22,17,0,0,0,91,20071106
2008,CLE,29,25,26,28,0,0,0,108,GSW,23,31,27,23,0,0,0,104,20071106
2008,SAS,19,13,24,25,0,0,0,81,HOU,18,27,19,25,0,0,0,89,20071106
2008,NOH,32,25,32,29,0,0,0,118,LAL,22,33,25,24,0,0,0,104,20071106
2008,TOR,23,25,16,21,0,0,0,85,MIL,37,26,25,24,0,0,0,112,20071106
2008,ORL,26,30,32,23,0,0,0,111,MIN,22,28,24,29,0,0,0,103,20071106
2008,ATL,19,22,16,25,0,0,0,82,NJN,22,23,24,18,0,0,0,87,20071106
2008,DEN,37,29,26,20,0,0,0,112,NYK,32,28,22,37,0,0,0,119,20071106
2008,SEA,25,36,17,20,0,0,0,98,SAC,26,22,24,32,0,0,0,104,20071106
2008,PHO,27,20,29,20,0,0,0,96,ATL,32,23,25,25,0,0,0,105,20071107
2008,DEN,22,16,28,27,0,0,0,93,BOS,38,39,26,16,0,0,0,119,20071107
2008,LAC,24,31,32,17,0,0,0,104,IND,25,33,14,17,0,0,0,89,20071107
2008,CHA,14,18,15,16,0,0,0,63,PHI,23,26,21,24,0,0,0,94,20071107
2008,NOH,23,26,15,26,0,0,0,90,POR,26,18,32,17,0,0,0,93,20071107
2008,MIA,21,17,20,20,0,0,0,78,SAS,23,16,26,23,0,0,0,88,20071107
2008,MEM,27,22,38,18,0,0,0,105,SEA,24,33,24,17,0,0,0,98,20071107
2008,ORL,31,21,26,27,0,0,0,105,TOR,23,24,27,22,0,0,0,96,20071107
2008,CLE,26,22,19,34,0,0,0,101,UTA,29,23,20,31,0,0,0,103,20071107
2008,DET,23,22,30,18,0,0,0,93,CHI,29,22,27,19,0,0,0,97,20071108
2008,DAL,27,30,34,29,0,0,0,120,GSW,27,34,25,29,0,0,0,115,20071108
2008,WAS,27,14,17,27,0,0,0,85,NJN,15,21,21,30,0,0,0,87,20071108
2008,ATL,19,22,20,22,0,0,0,83,BOS,24,31,19,32,0,0,0,106,20071109
2008,IND,27,16,30,14,0,0,0,87,CHA,24,16,25,31,0,0,0,96,20071109
2008,LAC,21,21,14,23,0,0,0,79,DET,31,28,24,20,0,0,0,103,20071109
2008,MIL,25,16,29,18,0,0,0,88,HOU,24,26,28,26,0,0,0,104,20071109
2008,MIN,28,22,19,24,0,0,0,93,LAL,30,26,27,24,0,0,0,107,20071109
2008,PHO,29,26,24,27,0,0,0,106,MIA,37,23,24,17,0,0,0,101,20071109
2008,SAS,23,29,29,16,0,0,0,97,NOH,24,21,18,22,0,0,0,85,20071109
2008,ORL,28,20,29,35,0,0,0,112,NYK,28,21,24,29,0,0,0,102,20071109
2008,TOR,24,23,24,34,0,0,0,105,PHI,19,20,29,35,0,0,0,103,20071109
2008,MEM,26,35,15,22,0,0,0,98,POR,23,26,25,36,0,0,0,110,20071109
2008,CLE,23,25,21,24,0,0,0,93,SAC,21,27,22,21,0,0,0,91,20071109
2008,UTA,28,24,26,25,0,0,0,103,SEA,25,21,29,26,0,0,0,101,20071109
2008,DEN,28,32,33,25,0,0,0,118,WAS,26,25,11,30,0,0,0,92,20071109
2008,TOR,17,24,36,24,0,0,0,101,CHI,13,17,13,28,0,0,0,71,20071110
2008,DEN,31,25,26,31,0,0,0,113,IND,46,28,14,18,0,0,0,106,20071110
2008,BOS,26,33,28,25,0,0,0,112,NJN,27,25,14,35,0,0,0,101,20071110
2008,PHO,34,25,26,21,0,0,0,106,ORL,27,16,23,30,0,0,0,96,20071110
